Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	part_rate[1]	part_rate[2]	part_rate[3]	part_rate_mult[1]	part_rate_mult[2]	part_rate_mult[3]	pi_alpha[1]	pi_alpha[2]	pi_alpha[3]	pinvar[1]	pinvar[2]	pinvar[3]	TL
1750	-18996.81	-18848.07	-148.7434	6.08961e+07	6.42815e+07	1.24031e+07	0.16066	0.144883	0.0978095	0.209518	0.0892232	0.044195	0.061639	0.0784587	0.0379966	0.011764	0.113828	0.0605835	0.216614	0.264045	0.0880048	0.246086	0.123357	0.0726317	0.0765345	0.0509169	0.0212968	0.116906	0.268725	0.264663	0.11234	0.0115967	0.00862796	0.0215237	0.0518522	0.0170242	0.0092608	0.0113249	0.0382255	0.0140983	0.110855	0.0116884	0.063282	0.00665692	0.0180638	0.00521557	0.0559733	0.000437446	0.00869772	0.025887	0.0421936	0.0169682	52.9773	96.0851	0.0167482	0.322349	0.660903	0.164993	0.0979232	0.680287	2.04802e-05	0.449917	0.531528	3.565165
1760	-19003.18	-18846.22	-156.9646	6.09852e+07	6.17854e+07	1.03516e+07	0.150262	0.155215	0.104083	0.198926	0.0922098	0.0492555	0.0566788	0.0788978	0.0409337	0.0119416	0.134862	0.0649993	0.209614	0.270216	0.0911548	0.282966	0.127351	0.0762216	0.0992811	0.0420213	0.0281417	0.134974	0.242036	0.269891	0.138945	0.00976574	0.00536681	0.0225088	0.0518522	0.0127493	0.00823812	0.0224592	0.0442804	0.0178505	0.10891	0.0110648	0.0660268	0.00904581	0.0120653	0.00958173	0.0675335	0.00686525	0.0228503	0.0285384	0.0369457	0.0144621	45.6041	102.967	0.0142746	0.277485	0.70824	0.161171	0.125819	0.825604	1.58376e-05	0.279937	0.433953	3.725576
1770	-18997.35	-18846.37	-150.9801	6.61057e+07	6.80859e+07	1.24693e+07	0.150262	0.13428	0.0972148	0.18171	0.0701973	0.03968	0.0637718	0.0790293	0.0477009	0.0147521	0.108801	0.0688101	0.168624	0.273514	0.0795509	0.237331	0.11748	0.0595794	0.0657769	0.0366236	0.0235306	0.136754	0.223663	0.20531	0.108941	0.00702111	0.00403151	0.024399	0.0582808	0.00860433	0.00714599	0.0181474	0.0271234	0.0131905	0.114675	0.00843342	0.0561003	0.0215232	0.0156049	0.00535464	0.056576	0.000714052	0.018766	0.0348942	0.0271156	0.0159888	32.8969	113.989	0.0157815	0.200166	0.784052	0.159326	0.121302	0.883353	1.87658e-05	0.394563	0.55425	3.32059
1780	-18991.69	-18845.54	-146.158	4.52867e+07	6.54517e+07	1.35957e+07	0.131435	0.11497	0.0982784	0.168852	0.0550431	0.0389386	0.0508908	0.068113	0.0300551	0.0131028	0.0812151	0.0590357	0.197623	0.214732	0.0736107	0.196908	0.0890154	0.054627	0.0607002	0.0386709	0.0164411	0.0994466	0.185223	0.172129	0.089617	0.0149317	0.00320932	0.0179866	0.0455975	0.00659501	0.0102634	0.0127216	0.0349252	0.00460447	0.0779966	0.0103994	0.0396389	0.017678	0.00592193	0.00761854	0.0487629	0.00752786	0.0124551	0.0215229	0.0279249	0.0181468	50.1234	98.4406	0.0179115	0.304984	0.677105	0.157658	0.107416	0.820073	1.21812e-05	0.426854	0.419777	2.826955
1790	-18994.32	-18850.32	-144.001	4.51606e+07	7.14193e+07	9.8748e+06	0.123343	0.107574	0.0737749	0.16087	0.0604302	0.0495262	0.050925	0.0626398	0.0358609	0.0166002	0.0874536	0.0553268	0.164659	0.210401	0.0763765	0.231568	0.102245	0.056247	0.0599039	0.0253884	0.0187242	0.0847844	0.19074	0.200339	0.0826642	0.0101548	0.00103045	0.0154775	0.0439068	0.00480407	0.0127048	0.0110297	0.0432076	0.00933619	0.0861545	0.00810951	0.0574464	0.0168438	0.00482885	0.00133667	0.0510727	0.00752786	0.00823489	0.0250542	0.0210219	0.0173895	71.6879	79.473	0.0171641	0.436196	0.54664	0.158197	0.126837	0.884744	1.35584e-05	0.525372	0.529861	2.827648
1800	-18992.26	-18844.91	-147.3452	4.54299e+07	7.23264e+07	1.16641e+07	0.145342	0.13232	0.0917102	0.180628	0.070286	0.0505918	0.0500416	0.0681874	0.044016	0.017051	0.0813511	0.0672116	0.193218	0.229932	0.0788161	0.206221	0.0924632	0.0615353	0.0610167	0.0371174	0.0198157	0.119	0.237302	0.202579	0.0878544	0.00703485	0.00955327	0.0227441	0.0500197	0.0121541	0.010615	0.00810048	0.0311576	0.0186841	0.0865628	0.0175784	0.0503807	0.0137344	0.00780532	0.00329206	0.0515518	0.00276161	0.0163422	0.0191184	0.0256511	0.0176248	71.494	79.6107	0.0173964	0.435017	0.547587	0.159338	0.134544	0.827036	1.30309e-05	0.594578	0.582349	3.09045
1810	-18986.64	-18843	-143.6355	5.10258e+07	7.35661e+07	1.13312e+07	0.14805	0.11218	0.0862352	0.153713	0.0705064	0.0358809	0.0633273	0.0681874	0.0288876	0.0158412	0.0947901	0.0551974	0.181263	0.24563	0.0820002	0.237367	0.0977187	0.058626	0.0635208	0.0361924	0.0208612	0.109269	0.232541	0.198824	0.0912413	0.0106337	0.00898439	0.0136955	0.0425657	0.00814184	0.00878603	0.0137002	0.0304715	0.00832016	0.0984643	0.0158047	0.0593254	0.00823555	0.00874704	0.00919559	0.049122	0.00237815	0.0156549	0.019142	0.0277314	0.0168785	78.5073	73.5138	0.0166597	0.47769	0.50565	0.157327	0.0968501	0.674678	1.80621e-05	0.433292	0.512009	3.046952
1820	-18992.58	-18840.27	-152.3121	7.05036e+07	6.74156e+07	1.43138e+07	0.132348	0.117004	0.0838628	0.18105	0.0539273	0.0339928	0.0581538	0.0696528	0.0387997	0.013838	0.110236	0.0657841	0.166128	0.211891	0.0855494	0.227863	0.10028	0.0589156	0.0693918	0.0330262	0.0293301	0.112597	0.202629	0.223223	0.108422	0.0207871	0.00172795	0.023656	0.0460827	0.0173936	0.0136968	0.0147932	0.0400003	0.018111	0.0887982	0.00672719	0.0531257	0.0177898	0.00414681	0.00142611	0.0505406	0.0122167	0.0109468	0.0276735	0.0373917	0.0149804	81.4189	71.2105	0.0147862	0.495406	0.489808	0.154294	0.113678	0.806477	8.17895e-06	0.474041	0.529441	3.094927
1830	-18994.04	-18842.12	-151.9138	5.86249e+07	5.83461e+07	1.71851e+07	0.139638	0.125392	0.0885742	0.188055	0.0798335	0.0430293	0.0642847	0.0748696	0.0461286	0.0157686	0.103834	0.0654191	0.189532	0.219131	0.0910137	0.201045	0.0962204	0.0600136	0.0584393	0.0388359	0.0134958	0.103063	0.213192	0.206458	0.105896	0.0155254	0.0113094	0.0182302	0.0519068	0.0103488	0.0120976	0.0170289	0.0367768	0.0126781	0.10447	0.0148139	0.0507527	0.00596636	0.00969817	0.00619189	0.0439933	0.00283063	0.0116366	0.0252256	0.0377414	0.012437	75.5126	76.8002	0.0122758	0.459469	0.528256	0.149324	0.108868	0.719517	1.18712e-05	0.453206	0.337787	3.130386
1840	-18992.68	-18834.86	-157.8153	5.93002e+07	5.13395e+07	1.48693e+07	0.144227	0.1365	0.0934611	0.176794	0.0686174	0.0349356	0.0755064	0.0830584	0.0456228	0.0155921	0.105565	0.0728826	0.185951	0.24446	0.063138	0.240317	0.120938	0.0671605	0.0676074	0.0339052	0.0219814	0.130383	0.216371	0.23568	0.107523	0.0169025	0.00420841	0.0217883	0.0468045	0.0103488	0.00882998	0.0115579	0.035228	0.00816125	0.104112	0.00439977	0.0541483	0.0194609	0.00791633	0.0154222	0.0560136	0.00259648	0.0181089	0.0241453	0.0335916	0.0109223	69.0215	82.7598	0.0107807	0.419972	0.569247	0.147324	0.090485	0.640125	8.28895e-06	0.38274	0.606643	3.291922
1850	-18984.17	-18828.71	-155.4587	5.38229e+07	5.86251e+07	1.41686e+07	0.142171	0.134903	0.0842959	0.198396	0.0579833	0.0412392	0.0572459	0.0674059	0.0350277	0.0205293	0.0912656	0.0642832	0.203673	0.22169	0.0694274	0.21652	0.119936	0.0626197	0.0699095	0.036308	0.0194864	0.106394	0.209646	0.188399	0.101795	0.00786875	0.00118549	0.0253212	0.0468045	0.011249	0.00455807	0.0141311	0.0329555	0.0142873	0.0949386	0.00607793	0.0643804	0.0142051	0.0070604	0.0122776	0.0537756	0.00923678	0.0173138	0.0240082	0.022029	0.014155	59.035	91.1301	0.0139715	0.359208	0.626821	0.152707	0.118042	0.849518	7.12078e-06	0.602976	0.418402	3.104215
1860	-18986.14	-18833.43	-152.7072	6.10718e+07	5.92112e+07	1.06659e+07	0.146186	0.129923	0.0784784	0.18145	0.0707089	0.0391037	0.0634812	0.0716697	0.0474916	0.0145399	0.0925406	0.0737685	0.19063	0.231473	0.0668445	0.240061	0.114476	0.0553563	0.0553937	0.0254622	0.0169226	0.101484	0.232381	0.219501	0.101795	0.0162696	0.00215068	0.0194106	0.0448818	0.0134335	0.00849169	0.00735027	0.0328862	0.0142873	0.0944378	0.00856125	0.0559874	0.00922256	0.015204	0.0144469	0.0429819	0.0041139	0.0195693	0.0196612	0.0377786	0.0146125	56.0121	93.7385	0.0144231	0.340815	0.644762	0.154197	0.0950638	0.737515	9.6076e-06	0.408447	0.449904	3.142247
1870	-18978.92	-18825.1	-153.8264	5.15203e+07	5.65329e+07	1.85484e+07	0.141111	0.11765	0.0882815	0.186429	0.0731227	0.0402085	0.0652441	0.0680637	0.0416567	0.0132375	0.107959	0.0604047	0.182551	0.25136	0.0701778	0.207041	0.102172	0.060243	0.0627981	0.0325827	0.0227791	0.120942	0.204804	0.204378	0.113321	0.0134394	0.00147675	0.0157314	0.0449945	0.0132263	0.0145483	0.0115591	0.0394573	0.0122998	0.0985329	0.00391385	0.0599382	0.00809341	0.00265197	0.0110804	0.0422684	0.00818153	0.016769	0.0210258	0.0309282	0.0133803	80.0302	72.6686	0.0132068	0.486956	0.499837	0.1514	0.112655	0.788303	7.77562e-06	0.484568	0.492314	3.108636
1880	-18989.73	-18834.21	-155.5284	4.64629e+07	8.66429e+07	1.86054e+07	0.140245	0.130947	0.0856942	0.182519	0.0748287	0.0454809	0.0582244	0.0672979	0.0438332	0.0125593	0.101907	0.06532	0.179096	0.227915	0.0953796	0.196523	0.10773	0.0655035	0.0690765	0.0373331	0.0198772	0.115991	0.229992	0.194059	0.100903	0.0141712	0.000151703	0.0196017	0.0385255	0.0161996	0.0134314	0.010948	0.027708	0.0126087	0.090873	0.00426393	0.0622305	0.0133592	0.00743983	0.00742175	0.0534999	0.00318212	0.0267076	0.0365901	0.0319013	0.0109572	75.8793	76.6882	0.0108152	0.4617	0.527485	0.146052	0.115419	0.898076	8.51652e-06	0.445265	0.42246	3.139051
1890	-18989.5	-18832.86	-156.6391	4.7161e+07	8.39929e+07	2.03953e+07	0.158407	0.120311	0.0963895	0.208313	0.0715586	0.0356843	0.0625492	0.0707282	0.0421727	0.0196101	0.105446	0.0521022	0.192674	0.233573	0.0867946	0.219241	0.127607	0.0577313	0.0648752	0.0384259	0.0205441	0.105793	0.229067	0.191608	0.109786	0.0116302	0.00632973	0.0161804	0.0451673	0.0065834	0.00848897	0.0128889	0.0310573	0.0111794	0.0980333	0.00906465	0.0589605	0.0150356	0.00657579	0.00566381	0.0474552	0.0127327	0.0135603	0.0200555	0.027988	0.0120776	85.3495	68.15	0.0119211	0.519323	0.468756	0.148768	0.117412	0.739087	7.81671e-06	0.360401	0.615912	3.185624
1900	-18998.83	-18847.17	-151.6618	4.78891e+07	9.91416e+07	2.03584e+07	0.156148	0.132813	0.0914182	0.164588	0.0764518	0.0418598	0.0717307	0.0765493	0.0319349	0.0194392	0.100447	0.062198	0.176263	0.244602	0.107639	0.237317	0.0981952	0.0717438	0.0696299	0.0446091	0.0190834	0.126196	0.227188	0.23483	0.121057	0.0109676	0.00208406	0.0196117	0.0418029	0.0103307	0.0181315	0.01294	0.0365521	0.00878928	0.102597	0.00995017	0.0618831	0.0117961	0.00608009	0.0158567	0.0466598	0.00990663	0.0128021	0.030097	0.0279668	0.0132611	89.4871	64.32	0.0130892	0.544498	0.442413	0.151995	0.107395	0.887776	1.47943e-05	0.691145	0.474265	3.300736
1910	-18988.96	-18833.85	-155.1107	3.89524e+07	9.34508e+07	1.716e+07	0.147998	0.134375	0.0905853	0.206596	0.0781238	0.0423657	0.0588753	0.0792154	0.0435027	0.0111507	0.0907264	0.053353	0.204193	0.289309	0.0818283	0.205272	0.108196	0.0607308	0.0674139	0.0303162	0.0196943	0.103543	0.21529	0.215149	0.0892885	0.0110984	0.000922661	0.0153038	0.0453591	0.0129202	0.00603163	0.0134058	0.0323318	0.0199311	0.0963336	0.00866015	0.0500306	0.00901608	0.0106916	0.00713613	0.0568487	0.00697916	0.0166862	0.030097	0.0279668	0.0127434	88.7255	65.068	0.0125782	0.539864	0.447558	0.151195	0.117833	0.824085	8.10584e-06	0.53849	0.445372	3.204842
1920	-18982.33	-18829.19	-153.1455	4.30426e+07	8.92394e+07	1.88978e+07	0.152336	0.115316	0.0856095	0.166993	0.0678982	0.0451466	0.0605127	0.0682488	0.0356011	0.0150709	0.099406	0.0678498	0.195247	0.240187	0.0808675	0.210653	0.11722	0.0585802	0.0682532	0.0373406	0.0205341	0.115051	0.215193	0.190858	0.107752	0.0159587	0.000884648	0.0198588	0.0505465	0.00832692	0.00992529	0.0153243	0.0272573	0.0192025	0.0987335	0.0132037	0.056165	0.00407465	0.00860667	0.00596781	0.0435137	0.00196874	0.0151345	0.0279196	0.022689	0.0149873	69.7608	81.5225	0.014793	0.42447	0.560736	0.154348	0.133974	0.933104	7.85561e-06	0.507032	0.440805	3.102987
1930	-18986.06	-18830.01	-156.045	4.05746e+07	8.76539e+07	2.39714e+07	0.159607	0.141559	0.0853663	0.202423	0.0757452	0.0526189	0.0575992	0.085945	0.047035	0.0153532	0.101804	0.0695313	0.21399	0.261078	0.0893255	0.245013	0.130349	0.0670354	0.0717346	0.031935	0.0209174	0.115051	0.257924	0.215275	0.119	0.0103074	0.00397637	0.0143283	0.0503938	0.0177476	0.0126505	0.0153243	0.0347219	0.0115545	0.0993719	0.0114669	0.0683221	0.0106349	0.00996475	0.010473	0.0585661	0.00292616	0.0176073	0.0368205	0.0221432	0.0138071	78.4634	73.9934	0.0136281	0.477423	0.508949	0.155251	0.10835	0.812701	9.94688e-06	0.368074	0.372947	3.452516
1940	-18995.89	-18842.34	-153.5452	3.68614e+07	7.20189e+07	2.34682e+07	0.154286	0.141643	0.102604	0.165373	0.0904033	0.0404568	0.075588	0.0817751	0.0416472	0.0117562	0.115043	0.0708172	0.183103	0.245689	0.0960588	0.217956	0.113273	0.0636623	0.0739616	0.0324589	0.0197359	0.116127	0.249357	0.224652	0.103079	0.0145279	0.00336968	0.0223289	0.05444	0.0167857	0.00790897	0.0159941	0.0345987	0.0173896	0.112655	0.0211645	0.0504267	0.0183229	0.00602689	0.00779472	0.0554055	0.0146248	0.0209123	0.0245499	0.0327705	0.0141481	76.301	75.8573	0.0139647	0.464266	0.52177	0.156072	0.102976	0.753717	1.12406e-05	0.411749	0.381361	3.382503
1950	-18990.99	-18841.15	-149.8464	3.89135e+07	9.03251e+07	2.27143e+07	0.150066	0.137032	0.092475	0.185255	0.0608228	0.0439621	0.0675634	0.085201	0.0460362	0.0235995	0.10306	0.0597521	0.215888	0.245787	0.083973	0.256288	0.118404	0.0658242	0.0638128	0.0381485	0.0274206	0.110541	0.249357	0.23161	0.106284	0.0128704	0.00687901	0.0250267	0.0436815	0.00969438	0.0129027	0.0101279	0.0258859	0.0171202	0.108764	0.00844166	0.0601798	0.00754255	0.0063052	0.0130505	0.0502762	0.0016901	0.00992977	0.0304719	0.0197573	0.0144718	98.5698	56.1116	0.0142842	0.599763	0.385952	0.154619	0.118285	0.753717	1.78174e-05	0.467429	0.685536	3.348761
1960	-18998.33	-18842.95	-155.3803	6.55833e+07	7.68994e+07	2.34283e+07	0.159227	0.143805	0.104424	0.177359	0.0691412	0.0486224	0.0600002	0.0827844	0.0471226	0.0146567	0.103963	0.0675138	0.202982	0.263541	0.0926499	0.248471	0.115087	0.0648821	0.0740001	0.0469486	0.0150285	0.0978881	0.24025	0.239398	0.120185	0.0145784	0.0159782	0.021936	0.0424264	0.013157	0.0138956	0.00979648	0.043524	0.0108429	0.107563	0.00466067	0.0668566	0.00689266	0.00465123	0.0150044	0.0427661	0.0023244	0.0138572	0.0272673	0.0168487	0.013143	84.7024	68.5695	0.0129726	0.515385	0.471642	0.15348	0.0855181	0.86231	1.00228e-05	0.386204	0.411328	3.394756
1970	-19002.3	-18841.39	-160.9122	5.73951e+07	8.48714e+07	2.282e+07	0.173528	0.157464	0.088145	0.218869	0.0836819	0.047858	0.0671939	0.0832053	0.0424131	0.0170205	0.125075	0.0655283	0.234816	0.259279	0.104982	0.298169	0.136638	0.0759786	0.0681937	0.0334739	0.0150285	0.129011	0.222153	0.210509	0.103608	0.00891558	0.0150698	0.0207071	0.0604439	0.0051807	0.0207701	0.0152648	0.0381917	0.0146929	0.0948752	0.0135765	0.0642708	0.0127842	0.0118127	0.00834175	0.052247	0.000588039	0.0194867	0.0235986	0.0239685	0.0124784	93.8552	60.5682	0.0123167	0.571077	0.416607	0.153774	0.102671	0.83397	6.83032e-06	0.466895	0.418994	3.586608
1980	-18997.97	-18840.82	-157.1505	6.22712e+07	6.91759e+07	1.80689e+07	0.153517	0.134704	0.0955399	0.217284	0.093404	0.0442384	0.0756201	0.085249	0.054741	0.0150041	0.114067	0.0766558	0.19861	0.293758	0.0800259	0.252848	0.128104	0.0835639	0.0692164	0.0456314	0.0146562	0.112098	0.244831	0.260354	0.123138	0.0112734	0.0150698	0.0272623	0.0548702	0.0166605	0.008838	0.0130152	0.0469425	0.0160091	0.0938769	0.00885884	0.0685252	0.00735625	0.0142314	0.00792726	0.0500828	0.000103863	0.024672	0.0349614	0.0197131	0.0124543	77.4486	75.0852	0.0122928	0.471248	0.516459	0.153813	0.112604	0.893896	1.05669e-05	0.483955	0.597277	3.607109
1990	-18999.31	-18841.65	-157.6608	6.41355e+07	6.41167e+07	1.66759e+07	0.173777	0.152314	0.0971812	0.232215	0.0878321	0.0391078	0.0651098	0.0730481	0.0405421	0.0157881	0.121498	0.0577851	0.226765	0.28061	0.0886775	0.238978	0.133321	0.0709513	0.0660101	0.0376491	0.0259033	0.113365	0.275137	0.274143	0.115689	0.00993411	0.00285325	0.0287532	0.0483153	0.0136798	0.00592156	0.0190346	0.0470475	0.0220372	0.123461	0.00878136	0.059143	0.00389883	0.00701709	0.00951809	0.06671	0.00400426	0.0168378	0.0289786	0.0293372	0.0130768	74.0142	78.034	0.0129072	0.450351	0.536742	0.153984	0.0993052	0.759913	1.05238e-05	0.6233	0.586646	3.658661
2000	-18998.65	-18844.54	-154.1112	5.19303e+07	7.33583e+07	1.46265e+07	0.172862	0.156155	0.110862	0.203589	0.0816121	0.0479989	0.0620414	0.0711847	0.0579518	0.0148885	0.115491	0.0782217	0.216587	0.261249	0.094244	0.257609	0.117375	0.0690695	0.0913539	0.0373244	0.0229058	0.145365	0.260943	0.23501	0.101932	0.0241737	0.000589158	0.0201587	0.0560541	0.00880679	0.0137449	0.0240198	0.0498155	0.0147025	0.117225	0.0139392	0.0538702	0.0176206	0.00829504	0.0082219	0.0582382	0.0109672	0.0179578	0.0289786	0.0475437	0.0122282	67.3219	84.0758	0.0120697	0.409631	0.578299	0.154672	0.0954883	0.766239	1.78659e-05	0.503782	0.333155	3.678749
