Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
19130	-16024.33	-15979.82	-44.51041	7.549895e+07	0.00329161	0.00612716	0.0036828	0.00927418	0.00183947	0.00182312	0.000646362	0.00286719	0.000945387	0.000413162	0.00360397	0.0011268	0.00536639	0.0144129	0.00265221	0.00941482	0.0052906	0.00230272	0.00250379	0.00124791	0.000803711	0.00381052	0.00759532	0.00829637	0.00331482	0.00247937	0.00190614	0.000742154	0.000872863	0.000165718	0.000997809	0.000387086	0.00137621	0.00575162	0.00378808	0.00535171	0.000583956	0.000266941	0.000435325	0.000452123	0.000237631	0.00174124	0.00521298	0.00823034	0.0025082	0.772278	0.0881415	0.00309797	0.0550149	0.0789434	0.00252372	0.999854	0.999964	1.00004	1.00015	0.995796	0.00415014	6.67542e-07	5.29975e-05	6.362383e-05	0.1461408
19140	-16011.84	-15970.21	-41.63023	8.230814e+07	0.00497797	0.0056183	0.0035992	0.0101865	0.00153909	0.00118143	0.000732943	0.00273068	0.00133694	0.000507168	0.00375703	0.00123905	0.00593248	0.0123765	0.00268963	0.00975082	0.00376926	0.0018696	0.00268578	0.000843466	0.000625697	0.00358077	0.00830068	0.00734786	0.00289563	0.00196594	0.00266646	0.000802365	0.00109371	0.000414303	0.000565542	0.000978497	0.00225435	0.00614721	0.00340447	0.00450901	0.000880328	0.000184829	0.000517303	8.09118e-05	0.000215376	0.00156761	0.00480342	0.00651742	0.00258571	0.790494	0.0175905	0.00880676	0.00672873	0.13189	0.0444902	0.99986	0.999964	1.00004	1.00014	0.995768	0.00415002	1.31966e-06	8.0979e-05	8.724194e-05	0.1422291
19150	-16018.77	-15976.86	-41.91	8.642429e+07	0.00397086	0.00566552	0.00324721	0.0105858	0.00151266	0.000961607	0.00122123	0.00269998	0.00131206	0.000565797	0.00326241	0.00123325	0.00724429	0.0131521	0.00299363	0.00964261	0.00440363	0.00256221	0.0022994	0.00092684	0.000667628	0.00471624	0.00913908	0.00695265	0.00314973	0.0025327	0.00211279	0.000894556	0.00102413	0.00213595	0.000493233	0.00051134	0.00199784	0.00588473	0.00381706	0.00472713	0.00051424	0.000264369	0.000319912	0.000209672	0.000270737	0.0016679	0.00590249	0.00752135	0.00415294	0.483579	0.0920055	0.00986334	0.113848	0.206474	0.0942303	0.999864	0.999966	1.00003	1.00014	0.995813	0.00415021	7.24829e-07	3.62702e-05	8.54039e-05	0.1510435
19160	-16020.51	-15978.38	-42.12511	7.255135e+07	0.00457744	0.00501986	0.0040372	0.00944421	0.0021882	0.00107179	0.000721798	0.00290098	0.0011608	0.000334736	0.00319387	0.00104789	0.00539808	0.0148877	0.00236428	0.00954415	0.00462448	0.0017108	0.00305263	0.00104606	0.000828486	0.00347777	0.00795539	0.00890337	0.00297491	0.001944	0.00273466	0.00141039	0.00059179	0.00213595	0.000291609	0.000850068	0.00197825	0.00604133	0.00439387	0.00472713	0.000963741	8.78344e-05	0.000512501	0.000314815	0.000520695	0.00197977	0.00468341	0.00752135	0.00375961	0.426513	0.0489418	0.00941702	0.265698	0.0497177	0.199713	0.999851	0.999962	1.00004	1.00015	0.995823	0.00415025	5.11776e-07	2.5799e-05	8.328161e-05	0.1499096
19170	-16019.29	-15977.09	-42.20189	9.430583e+07	0.00325117	0.00546539	0.0036837	0.00925565	0.0021882	0.00114577	0.00105657	0.00268493	0.00110908	0.000563989	0.00335746	0.00106151	0.00637221	0.0136554	0.00251116	0.00874327	0.0044107	0.0027876	0.00261697	0.00123134	0.000596652	0.00398955	0.0102274	0.00548003	0.00295558	0.00191836	0.00240006	0.00138132	0.00074515	0.000876065	0.000531453	0.000658991	0.0019389	0.00566947	0.00356753	0.00425931	0.00102271	0.000390716	0.000609208	0.000141197	0.000648369	0.00245033	0.00609423	0.00765273	0.00497255	0.493913	0.139968	0.0729019	0.101993	0.0872084	0.104016	0.999869	0.999966	1.00003	1.00013	0.995925	0.00406425	4.28563e-07	1.01534e-05	8.242928e-05	0.1483299
19180	-16021.76	-15985.22	-36.54235	9.966058e+07	0.00420366	0.00540398	0.00343947	0.00857833	0.00215923	0.000728507	0.000442108	0.00273465	0.00101678	0.000382288	0.0026319	0.00131124	0.00537088	0.014575	0.00237553	0.01074	0.00449958	0.00222984	0.00258745	0.000856456	0.00056544	0.00389636	0.00880577	0.00741213	0.00311697	0.00301103	0.00319097	0.000979579	0.00107251	0.000623894	0.000731096	0.000665209	0.00218773	0.00665693	0.00350037	0.00439693	0.00105736	0.000231857	0.000755723	0.000123631	0.000264669	0.00209152	0.00303486	0.00625139	0.00348027	0.325885	0.0382578	0.0644098	0.110135	0.290495	0.170817	0.999872	0.999967	1.00003	1.00013	0.995929	0.00406427	1.05768e-06	5.48708e-06	0.0001539229	0.144371
19190	-16021.99	-15985.66	-36.33202	9.764931e+07	0.0051827	0.00566986	0.00281625	0.00979508	0.00105392	0.00130392	0.00130114	0.00249124	0.00135326	0.000433774	0.00421493	0.00112309	0.00265534	0.0142832	0.00361437	0.0103665	0.00370753	0.00237461	0.00246622	0.00110059	0.000623933	0.00335247	0.00894902	0.00775476	0.00309304	0.00182724	0.00236953	0.00138221	0.000939126	0.00107455	0.000563225	0.00107023	0.00166894	0.00530137	0.00426395	0.00504043	0.000639438	0.000348157	0.000362325	0.000414844	0.000354247	0.00184278	0.00305294	0.00586622	0.00605617	0.344199	0.00309409	0.00660301	0.552852	0.000646996	0.0926055	0.999871	0.999967	1.00003	1.00013	0.995929	0.00406427	2.40166e-06	4.12011e-06	0.000157764	0.1455186
19200	-16022.64	-15979.19	-43.44231	9.869473e+07	0.00381728	0.0053004	0.00283968	0.00917116	0.0011929	0.00110744	0.000769052	0.00249643	0.000947708	0.000423019	0.00318661	0.00105999	0.00312136	0.0173769	0.00344516	0.0109059	0.0055216	0.00263059	0.00224485	0.00132861	0.000819963	0.00364302	0.00793374	0.00595328	0.00309304	0.00213005	0.00272347	0.00086039	0.000868079	0.000638184	0.000701322	0.000591868	0.00234486	0.00596209	0.0037256	0.00398404	0.000668224	0.000226671	0.000322166	8.72216e-06	0.000379762	0.00233657	0.00498865	0.00660962	0.004902	0.413776	0.07235	0.000898764	0.427216	0.00122491	0.0845341	0.999872	0.999967	1.00003	1.00013	0.995927	0.00406426	6.52488e-06	1.80087e-06	7.157466e-05	0.145302
19210	-16014.13	-15971.75	-42.37343	9.447577e+07	0.00422341	0.00627652	0.002599	0.00928158	0.000942483	0.00118036	0.000989625	0.00239452	0.00117533	0.000566091	0.00325371	0.00122841	0.00632387	0.011909	0.00341524	0.0104783	0.00345738	0.00231864	0.00252641	0.00103147	0.000545633	0.00342814	0.00869504	0.00765354	0.00293027	0.00240706	0.0024774	0.000932831	0.00103816	0.000149383	0.000426731	0.000956564	0.00199246	0.00679323	0.00464649	0.00449817	0.000586357	0.000642142	0.000337315	0.000702662	0.000633461	0.00191877	0.00376579	0.00584359	0.00271165	0.449629	0.0214345	0.0076389	0.120349	0.0982818	0.302667	0.999869	0.999966	1.00003	1.00013	0.995906	0.00408564	4.95348e-06	2.94664e-06	8.033146e-05	0.1422842
19220	-16021.89	-15984.8	-37.09242	8.797622e+07	0.00169783	0.00596164	0.00360466	0.00935401	0.00111926	0.00139415	0.000767886	0.00241482	0.00130924	0.0003971	0.00355175	0.000660531	0.0040334	0.011909	0.00264559	0.00915883	0.00451209	0.00231537	0.00267815	0.00110831	0.000771875	0.00341512	0.008876	0.00730442	0.0026813	0.00212804	0.00214501	0.00107511	0.000695602	2.27194e-05	0.000449084	0.00105582	0.00215511	0.00576805	0.00425426	0.00391815	0.000960078	0.000176092	0.000432444	0.000882619	0.000437613	0.00285496	0.00508733	0.00877707	0.00599329	0.377474	0.0232577	0.0586208	0.209884	0.0620573	0.268706	0.999864	0.999966	1.00003	1.00014	0.995904	0.00408563	8.26569e-06	2.44658e-06	0.0001445608	0.1429108
19230	-16012.13	-15974.87	-37.26084	7.950784e+07	0.00261874	0.00592262	0.00299114	0.00964491	0.00148766	0.00114747	0.00110737	0.00256763	0.00116922	0.000626024	0.00289859	0.000875854	0.00629734	0.0136693	0.00274986	0.00918445	0.00452976	0.00223009	0.00237849	0.00107568	0.000714836	0.00417355	0.0080118	0.00923043	0.0029131	0.00224703	0.00219738	0.00115243	0.000797646	0.000170869	0.00052662	0.000672501	0.00185238	0.00606611	0.00405053	0.00443475	0.00128506	0.000312288	0.000458902	0.00100801	0.000424333	0.00202486	0.00473703	0.0090678	0.00394153	0.185448	0.0306145	0.0673126	0.428567	0.0852586	0.2028	0.999858	0.999964	1.00004	1.00014	0.995873	0.00411722	7.49778e-06	2.16414e-06	0.0001426287	0.147644
19240	-16013.49	-15975.58	-37.90529	8.576522e+07	0.0035003	0.00544121	0.00304608	0.00838907	0.00161014	0.00119362	0.00100286	0.00269045	0.00120095	0.000320309	0.00341387	0.0009411	0.0066172	0.0120278	0.00265158	0.00998754	0.00465772	0.00223009	0.00293727	0.0013194	0.000714836	0.0038859	0.00967039	0.00806904	0.00326386	0.00216909	0.00201677	0.00146901	0.00106011	0.000168828	0.000764751	0.00110689	0.00185238	0.00603641	0.0037038	0.00513046	0.000843983	0.000400892	0.000402949	0.000609228	0.000550858	0.00236053	0.00475535	0.00681386	0.00241632	0.678341	0.0343575	0.0265141	0.0849263	0.0482082	0.127653	0.999863	0.999965	1.00004	1.00014	0.995865	0.00411719	7.70425e-06	9.71393e-06	0.000132443	0.145415
19250	-16026.58	-15978.86	-47.72202	8.443572e+07	0.0049898	0.0049397	0.00337981	0.0103517	0.00170211	0.000926061	0.000999332	0.00306336	0.000969335	0.000377926	0.00354295	0.00121878	0.00599201	0.0112673	0.00266788	0.012797	0.00427156	0.00202974	0.00286105	0.0012681	0.000638489	0.00414007	0.0075464	0.00805058	0.00294517	0.00227128	0.00271184	0.000901438	0.00102383	0.000358756	0.000500921	0.000433285	0.00221806	0.00678634	0.00357416	0.00436624	0.00104813	8.43818e-05	0.000238197	0.000996733	0.000371252	0.00170491	0.00484908	0.00832324	0.00269047	0.289762	0.0308947	0.0178961	0.175563	0.37821	0.107674	0.999862	0.999965	1.00003	1.00014	0.995871	0.00411721	5.78377e-06	6.42465e-06	4.463958e-05	0.1483887
19260	-16015.1	-15978.52	-36.57501	9.413855e+07	0.00415686	0.00543417	0.00298603	0.00951268	0.00191682	0.0013065	0.000999332	0.00211034	0.000823901	0.000512955	0.00321554	0.000992873	0.00588958	0.0138076	0.00245814	0.00883551	0.00428629	0.00251087	0.00292039	0.00121476	0.000667272	0.00295982	0.00767246	0.00654654	0.00306679	0.0019756	0.0021163	0.000891652	0.000854437	9.52391e-05	0.000814147	0.00107447	0.00218821	0.00606051	0.00408141	0.00502684	0.00100087	0.000215237	0.000377696	0.000996733	0.000272976	0.00171057	0.00496579	0.0075782	0.00285354	0.403119	0.0144028	0.017542	0.191329	0.253461	0.120146	0.999869	0.999967	1.00003	1.00013	0.995931	0.00404796	1.59385e-05	5.42966e-06	0.0001529538	0.1419544
19270	-16022.58	-15984.59	-37.98831	8.965118e+07	0.00327572	0.00600314	0.00401	0.00865929	0.00163077	0.000957044	0.00101116	0.00294417	0.00121372	0.00049091	0.00326434	0.00176465	0.0050732	0.0112082	0.00247541	0.00974182	0.0041089	0.00201988	0.00254199	0.00103277	0.000731911	0.00280077	0.00790536	0.00760072	0.00304607	0.00237453	0.00222258	0.00174208	0.000680502	1.20529e-05	0.000976674	0.000280219	0.00200075	0.00637844	0.00381422	0.00412548	0.00164379	0.000173455	0.000421438	0.000489945	0.000242716	0.00144141	0.00343751	0.00697204	0.00540624	0.516417	0.0145832	0.0472192	0.0241941	0.146791	0.250795	0.999866	0.999965	1.00004	1.00013	0.995921	0.00404792	2.55249e-05	5.56994e-06	0.00013049	0.1403481
19280	-16018.96	-15979.24	-39.71642	8.254318e+07	0.00436373	0.00603099	0.00335144	0.0101606	0.00106	0.000944706	0.000921175	0.00222635	0.000869513	0.000713314	0.00284705	0.000731331	0.00626996	0.012663	0.00323188	0.00989199	0.00456311	0.00253851	0.0025524	0.0014756	0.000591018	0.00415997	0.00880849	0.00696907	0.00269527	0.00241568	0.00246137	0.00117177	0.000977037	0.000161063	0.00034301	0.000658565	0.00205737	0.00616638	0.00366215	0.00442572	0.000784787	0.000399437	0.000252349	0.000402467	0.000161045	0.00235029	0.00605261	0.00773518	0.00260648	0.464125	0.0199262	0.028649	0.00714673	0.144142	0.336011	0.99986	0.999965	1.00004	1.00014	0.995931	0.00404796	1.85683e-05	2.88806e-06	0.000108354	0.1458752
19290	-16024.86	-15983.95	-40.90724	8.678139e+07	0.00288897	0.00626603	0.00264328	0.00999863	0.00201964	0.00155298	0.000849781	0.00263388	0.0012818	0.000388437	0.00397928	0.00147098	0.00585446	0.0120712	0.00298077	0.0101261	0.00396513	0.00216755	0.00252971	0.00111207	0.00065414	0.00328646	0.00754972	0.00755905	0.00247526	0.00209729	0.00236498	0.00106396	0.000954297	0.000448874	0.000481455	0.00108658	0.00212907	0.00700617	0.00421928	0.00395606	0.000981775	0.000395014	0.000486517	0.000197118	0.000401408	0.00102944	0.00293273	0.00836137	0.00317678	0.452904	0.0232833	0.124612	0.117096	0.0570871	0.225017	0.999864	0.999964	1.00004	1.00014	0.995914	0.0040479	3.6186e-05	1.81256e-06	9.452405e-05	0.1420755
19300	-16013.34	-15975.9	-37.44069	8.01957e+07	0.00435513	0.00578014	0.00347817	0.00999863	0.00231437	0.00113687	0.000930754	0.00232674	0.00112925	0.000373208	0.00362481	0.000819392	0.00537004	0.0111719	0.00228976	0.0108655	0.00414461	0.00212753	0.00234836	0.00103558	0.000818077	0.00374829	0.0087025	0.00952085	0.00293512	0.00228344	0.00210906	0.00107756	0.000897691	0.000651632	0.000808933	0.000815581	0.0024511	0.00602201	0.00377968	0.00450289	0.00114002	0.000395014	0.000478196	0.000246354	0.000276196	0.00213182	0.00427829	0.00770734	0.00332052	0.714697	0.00317076	0.0602553	0.0655028	0.0770413	0.0793329	0.999858	0.999964	1.00004	1.00014	0.995772	0.00418976	3.5335e-05	3.02947e-06	0.0001396627	0.1467189
19310	-16024.75	-15987.06	-37.68666	7.194294e+07	0.00405795	0.00542872	0.00416871	0.00985565	0.0014042	0.00125131	0.00065704	0.0032026	0.00109509	0.000538382	0.00319625	0.0013946	0.00644619	0.0136177	0.00292111	0.00986735	0.00420563	0.0026289	0.00225498	0.00103632	0.000559879	0.00462378	0.00934587	0.0066842	0.00301373	0.00290495	0.00253226	0.00061179	0.000687447	0.000105413	0.000815967	0.000734342	0.0015666	0.00702526	0.00375945	0.00504213	0.000793418	0.000799458	0.00046968	0.000434205	0.000131661	0.00262388	0.00558253	0.00839446	0.00176842	0.759931	0.00146237	0.121725	0.0372947	0.0429982	0.0365887	0.99985	0.999961	1.00004	1.00015	0.995772	0.00418976	3.61536e-05	1.86905e-06	0.0001364297	0.1502395
19320	-16023.52	-15984.27	-39.25169	8.401916e+07	0.00417535	0.00550371	0.00355361	0.0101921	0.00231532	0.00167774	0.0011497	0.00368345	0.00111704	0.000534596	0.00350301	0.00102127	0.0058346	0.015525	0.00310291	0.00999387	0.00394613	0.00200502	0.00266827	0.0010848	0.000752278	0.0037674	0.0100986	0.00937027	0.002677	0.00237753	0.002051	0.0013248	0.00125131	8.02654e-05	0.0010665	0.000718651	0.00190195	0.00792521	0.00469909	0.00513834	0.000835728	0.000319245	0.000383531	8.84242e-05	0.000171563	0.00254939	0.00471904	0.00799353	0.00365855	0.606404	0.0183399	0.0929233	0.154499	0.0435426	0.0842911	0.999861	0.999965	1.00004	1.00014	0.995475	0.00448527	3.85237e-05	1.38717e-06	0.0001157094	0.1585066
19330	-16031.4	-15987.31	-44.08714	6.625821e+07	0.00531731	0.00677672	0.00350758	0.0104778	0.00139012	0.00119765	0.00135308	0.00361764	0.00173795	0.000600751	0.00355417	0.00105295	0.00730586	0.0135905	0.00321615	0.0109886	0.00506507	0.00203151	0.00304288	0.00095037	0.000556097	0.00337925	0.0108637	0.00729779	0.00261966	0.00303222	0.002132	0.000888483	0.00158413	0.000148486	0.00078813	0.000924386	0.00236677	0.00862397	0.00443939	0.00514409	0.000760573	0.00040192	0.000318009	0.000239852	0.000618033	0.0025167	0.00441281	0.00731378	0.00268883	0.730295	0.0220869	0.0338289	0.0988576	0.038723	0.0762086	0.999844	0.99996	1.00004	1.00016	0.995474	0.00448527	3.913e-05	1.43101e-06	6.778541e-05	0.1608338
19340	-16030.4	-15990.62	-39.78166	5.608636e+07	0.00614333	0.00548234	0.00397364	0.00993991	0.00157829	0.00131407	0.00109926	0.00310757	0.000757588	0.000338316	0.00375934	0.00144792	0.00552472	0.012582	0.00321615	0.0109886	0.00513372	0.00262439	0.00237323	0.00136909	0.000792084	0.00365485	0.00927146	0.00807095	0.00341138	0.00197406	0.00295327	0.00167624	0.000903528	0.000635019	0.00054851	0.0012393	0.00255134	0.00691292	0.00476991	0.00418482	0.00118208	0.000667775	0.000343748	0.00128279	8.76049e-05	0.00228703	0.00584313	0.00593418	0.00201584	0.344302	0.011163	0.000904974	0.559686	0.0480146	0.035929	0.99983	0.999957	1.00004	1.00017	0.995487	0.00448533	2.52162e-05	2.02779e-06	0.000108782	0.1559473
19350	-16030.17	-15994.98	-35.18401	4.83788e+07	0.00508262	0.00592369	0.00368487	0.0121418	0.00232137	0.00217568	0.000694519	0.00341864	0.00161106	0.000452705	0.00446239	0.0013323	0.00768416	0.0135866	0.00297185	0.0115296	0.00480479	0.00280499	0.00335482	0.000989335	0.000582635	0.0039087	0.00901533	0.00818483	0.00282401	0.00224475	0.00275795	0.000964841	0.000881183	0.000106014	0.000536371	0.00119728	0.00173572	0.0077887	0.0041432	0.00514749	0.00152451	2.16006e-05	0.000509395	0.000865243	0.00026263	0.00250139	0.00715759	0.00766497	0.00397741	0.210474	0.0147757	0.00255731	0.104804	0.119766	0.547623	0.999817	0.999954	1.00005	1.00018	0.995293	0.00469436	9.66882e-06	2.63328e-06	0.0001836703	0.1675316
19360	-16028.78	-15986.74	-42.04321	6.333563e+07	0.00557882	0.00705561	0.00350979	0.0114712	0.00255281	0.00112874	0.00187198	0.0035521	0.00136339	0.000536872	0.00450737	0.00139978	0.00595805	0.015142	0.00281337	0.0100895	0.00461824	0.00225496	0.00341	0.000989335	0.00101364	0.0042176	0.00984522	0.00752278	0.00441643	0.00236947	0.00189654	0.000915041	0.00103836	0.000220895	0.000477768	0.000647587	0.00216299	0.008506	0.00394752	0.00469735	0.00141471	4.63259e-06	0.00052887	0.000871513	0.000301322	0.00204327	0.00567271	0.00634581	0.00498328	0.16507	0.00478355	0.000403807	0.025496	0.309931	0.494316	0.999841	0.999958	1.00004	1.00016	0.995329	0.00465453	1.32255e-05	3.09496e-06	8.554639e-05	0.1658652
19370	-16023.04	-15981.19	-41.85141	8.079638e+07	0.00392084	0.00571977	0.00388111	0.0112731	0.00130027	0.00195202	0.00145513	0.00297301	0.00128796	0.000527121	0.00351734	0.000982387	0.00770634	0.0148058	0.0034572	0.00966029	0.00509784	0.00264895	0.00290284	0.00108088	0.000893172	0.00429598	0.00988555	0.00876046	0.00372217	0.00220329	0.00238236	0.00140187	0.00103914	0.000155418	0.000898739	0.000831085	0.00234748	0.008506	0.00413245	0.00505264	0.00133624	4.73345e-06	0.000383134	0.000765549	0.000138368	0.0023436	0.00592342	0.00892384	0.00423614	0.535092	0.00100769	0.00767575	0.00871253	0.237818	0.209694	0.999859	0.999964	1.00004	1.00014	0.995317	0.00465447	1.61761e-05	1.22459e-05	8.747154e-05	0.1667131
19380	-16023.1	-15982.61	-40.48611	9.887341e+07	0.00466936	0.00702335	0.0035788	0.0103905	0.00150447	0.00144527	0.00084152	0.00294811	0.00134414	0.000558207	0.00451243	0.00106659	0.00702847	0.0162319	0.00342855	0.0112904	0.00397884	0.0022864	0.00343732	0.00117697	0.000698325	0.00350423	0.0112883	0.00802815	0.0027374	0.00172691	0.00245058	0.00124983	0.00150256	1.12522e-05	0.000895881	0.000939508	0.00233868	0.00693539	0.00475316	0.00504007	0.0011306	0.000177983	0.000497901	0.000831163	0.000410229	0.00251503	0.0058685	0.00854575	0.00309569	0.397443	0.001783	0.0285334	0.0895025	0.118273	0.364465	0.999872	0.999968	1.00003	1.00013	0.995296	0.00465437	3.75267e-05	1.22457e-05	0.0001017115	0.1659145
19390	-16028.1	-15986.35	-41.74705	9.067657e+07	0.00457079	0.00581399	0.00396871	0.0113614	0.00250655	0.0015541	0.00155583	0.0031364	0.00125398	0.000612714	0.00337456	0.000572594	0.00777334	0.0162198	0.00276714	0.0119314	0.00481346	0.00271963	0.00339301	0.00129983	0.000637404	0.00330639	0.00850396	0.00915295	0.00263599	0.00237495	0.00187345	0.00124508	0.00114738	7.08389e-05	0.000773976	0.000889985	0.00217203	0.00841598	0.00540244	0.00411491	0.00132491	2.03684e-05	0.000590419	0.000531486	0.000410229	0.00272648	0.00665748	0.00848821	0.00504124	0.15432	0.000361234	0.018475	0.262008	0.368591	0.196244	0.999866	0.999966	1.00003	1.00013	0.995244	0.00465413	8.8596e-05	1.30868e-05	8.878685e-05	0.1697078
19400	-16022.38	-15981.02	-41.35932	8.942232e+07	0.0053092	0.00585359	0.00366792	0.010484	0.00228926	0.00129241	0.00135455	0.0028684	0.00140423	0.000584432	0.00411331	0.00124615	0.00406993	0.0165596	0.00262291	0.0117616	0.00510686	0.00241041	0.00276497	0.00110871	0.000759376	0.00385862	0.00943613	0.00733945	0.00307311	0.00239196	0.00270266	0.00121611	0.000948623	0.000540753	0.000885662	0.00101198	0.00272461	0.00700528	0.00391014	0.00397252	0.00209489	0.000440337	0.000568831	9.37209e-05	0.000222176	0.00191038	0.00529929	0.00752469	0.00403686	0.393462	0.00157054	0.0209317	0.0536781	0.519649	0.0107095	0.999865	0.999966	1.00003	1.00013	0.995238	0.00467257	7.22948e-05	1.70652e-05	9.178695e-05	0.1608406
19410	-16016.13	-15976.47	-39.66077	6.584051e+07	0.00408868	0.00624818	0.00383148	0.00908252	0.00201578	0.00118082	0.000949291	0.00267247	0.00125237	0.000609008	0.0038097	0.000399234	0.00544702	0.0158073	0.00271985	0.0113772	0.00470406	0.00238002	0.00248376	0.00109359	0.000877377	0.0034952	0.00807462	0.0075906	0.0034504	0.00242978	0.00200547	0.0012116	0.00104597	0.00111405	0.000770815	0.000327266	0.00187993	0.00642089	0.00461997	0.00452874	0.000925237	0.000440337	0.000391572	5.00843e-05	0.00047253	0.00303281	0.00564025	0.00792312	0.00477337	0.523888	0.00438256	0.00844951	0.067774	0.369397	0.0261083	0.999843	0.99996	1.00004	1.00016	0.995671	0.00428456	3.50849e-05	9.81626e-06	0.0001102161	0.1556443
19420	-16033.73	-15999.03	-34.70355	9.467235e+07	0.00443422	0.00649094	0.00343423	0.00872909	0.00134366	0.00156004	0.000756627	0.00256721	0.00105659	0.000419854	0.00277529	0.000576396	0.00386763	0.015836	0.00295642	0.0109027	0.00374271	0.00233972	0.00262653	0.000991184	0.000745013	0.00424255	0.00781571	0.00626	0.00333376	0.00279614	0.00305946	0.00127774	0.000907477	0.000491438	0.000373546	0.000718568	0.00197939	0.00719946	0.00562784	0.00504602	0.000581346	0.000482944	0.00059448	4.51421e-05	0.000366497	0.00301376	0.00772187	0.00811944	0.00484392	0.658125	0.0111099	0.0194081	0.254516	0.0273516	0.0294886	0.999869	0.999967	1.00003	1.00013	0.995668	0.00428455	2.65835e-05	2.07524e-05	0.0001910749	0.1550505
